Time,Wavelength,Power
2024-06-14T14:43:05.785,1532.28909,-26.1
2024-06-14T14:43:06.020,1532.28899,-26.1
2024-06-14T14:43:06.290,1532.28910,-26.2
2024-06-14T14:43:06.516,1532.28921,-26.2
2024-06-14T14:43:06.747,1532.28936,-26.2
2024-06-14T14:43:06.992,1532.28960,-26.2
2024-06-14T14:43:07.251,1532.28937,-26.3
2024-06-14T14:43:07.485,1532.28942,-26.3
2024-06-14T14:43:07.708,1532.28929,-26.3
2024-06-14T14:43:10.615,1532.68278,-26.3
2024-06-14T14:43:10.840,1532.68073,-26.4
2024-06-14T14:43:11.097,1532.68184,-26.3
2024-06-14T14:43:11.332,1532.68134,-26.2
2024-06-14T14:43:11.585,1532.68097,-26.3
2024-06-14T14:43:11.806,1532.68072,-26.3
2024-06-14T14:43:12.050,1532.68054,-26.4
2024-06-14T14:43:12.308,1532.68083,-26.4
2024-06-14T14:43:12.569,1532.68075,-26.4
2024-06-14T14:43:12.797,1532.68059,-26.4
2024-06-14T14:43:13.043,1532.68086,-26.4
2024-06-14T14:43:13.292,1532.68116,-26.6
2024-06-14T14:43:13.526,1532.68087,-26.5
2024-06-14T14:43:13.767,1532.68070,-26.5
2024-06-14T14:43:14.003,1532.68092,-26.5
2024-06-14T14:43:14.260,1532.68072,-26.6
2024-06-14T14:43:14.488,1532.68100,-26.6
2024-06-14T14:43:14.734,1532.68159,-26.6
2024-06-14T14:43:14.971,1532.68178,-26.7
2024-06-14T14:43:15.240,1532.68160,-26.7
2024-06-14T14:43:15.467,1532.68137,-26.8
2024-06-14T14:43:15.702,1532.68116,-26.7
2024-06-14T14:43:15.948,1532.68151,-26.8
2024-06-14T14:43:16.210,1532.68090,-26.8
2024-06-14T14:43:16.439,1532.68097,-26.9
2024-06-14T14:43:16.667,1532.68112,-26.9
2024-06-14T14:43:16.917,1532.68153,-26.9
2024-06-14T14:43:17.146,1532.68158,-26.9
2024-06-14T14:43:17.397,1532.68146,-27.0
2024-06-14T14:43:20.661,1533.09051,-26.6
2024-06-14T14:43:20.920,1533.07411,-26.6
2024-06-14T14:43:21.154,1533.07463,-26.5
2024-06-14T14:43:21.398,1533.07359,-26.6
2024-06-14T14:43:21.645,1533.07228,-26.7
2024-06-14T14:43:21.893,1533.07256,-26.6
2024-06-14T14:43:22.124,1533.07267,-26.6
2024-06-14T14:43:22.364,1533.07271,-26.7
2024-06-14T14:43:22.602,1533.07272,-26.7
2024-06-14T14:43:22.877,1533.07239,-26.7
2024-06-14T14:43:23.104,1533.07263,-26.8
2024-06-14T14:43:23.344,1533.07244,-26.7
2024-06-14T14:43:23.584,1533.07275,-26.7
2024-06-14T14:43:23.845,1533.07320,-26.9
2024-06-14T14:43:24.079,1533.07387,-26.8
2024-06-14T14:43:24.333,1533.07357,-26.8
2024-06-14T14:43:24.574,1533.07350,-26.9
2024-06-14T14:43:24.805,1533.07348,-26.9
2024-06-14T14:43:25.058,1533.07396,-26.9
2024-06-14T14:43:25.296,1533.07402,-27.0
2024-06-14T14:43:25.529,1533.07375,-27.0
2024-06-14T14:43:25.751,1533.07389,-27.0
2024-06-14T14:43:25.998,1533.07412,-27.1
2024-06-14T14:43:26.240,1533.07429,-27.1
2024-06-14T14:43:26.498,1533.07380,-27.2
2024-06-14T14:43:26.722,1533.07382,-27.2
2024-06-14T14:43:26.950,1533.07388,-27.2
2024-06-14T14:43:27.202,1533.07391,-27.2
2024-06-14T14:43:27.418,1533.07384,-27.2
2024-06-14T14:43:29.952,1533.45172,-26.1
2024-06-14T14:43:30.214,1533.45716,-26.1
2024-06-14T14:43:30.447,1533.45956,-26.1
2024-06-14T14:43:30.685,1533.46295,-26.1
2024-06-14T14:43:30.937,1533.46761,-26.1
2024-06-14T14:43:31.186,1533.46786,-26.1
2024-06-14T14:43:31.414,1533.46760,-26.1
2024-06-14T14:43:31.643,1533.46752,-26.1
2024-06-14T14:43:31.882,1533.46724,-26.2
2024-06-14T14:43:32.148,1533.46668,-26.2
2024-06-14T14:43:32.370,1533.46730,-26.2
2024-06-14T14:43:32.601,1533.46687,-26.2
2024-06-14T14:43:32.853,1533.46685,-26.2
2024-06-14T14:43:33.136,1533.46542,-26.3
2024-06-14T14:43:33.359,1533.46568,-26.3
2024-06-14T14:43:33.590,1533.46532,-26.4
2024-06-14T14:43:33.838,1533.46559,-26.4
2024-06-14T14:43:34.084,1533.46518,-26.3
2024-06-14T14:43:34.322,1533.46489,-26.4
2024-06-14T14:43:34.571,1533.46455,-26.5
2024-06-14T14:43:34.802,1533.46469,-26.5
2024-06-14T14:43:35.031,1533.46409,-26.5
2024-06-14T14:43:35.278,1533.46513,-26.6
2024-06-14T14:43:35.520,1533.46511,-26.6
2024-06-14T14:43:35.754,1533.46557,-26.6
2024-06-14T14:43:35.995,1533.46563,-26.6
2024-06-14T14:43:36.243,1533.46498,-26.7
2024-06-14T14:43:36.479,1533.46508,-26.7
